id	filename	md5	size	state
6496a559-8090-4248-8b51-7ebe52473f7b	2cdbb09c-096c-411d-a5c5-94fe1909a23b.mirbase21.isoforms.quantification.txt	d9a7219b6eadcee8c1354f6a3c7b4a52	296583	live
4e5675b2-4a66-4d68-baaf-b0e7e72e52f5	b31650ff-79b0-451b-a7a8-c0be784c0280.mirbase21.isoforms.quantification.txt	7a3aeafede1ed04312ffdf9203fe810b	390121	live
ec46ec47-8fce-49d2-b7c0-79754cc4f1a5	67479331-d0ea-422c-89bb-ee819e9dba2a.mirbase21.isoforms.quantification.txt	276fc3af1d160032de7bb939b8055ef1	328543	live
421ebd83-1259-4b6f-be69-14e19cb38887	f22c50cc-a044-4ac3-bcd1-5ed18b0e8359.mirbase21.isoforms.quantification.txt	26c0cde81020855759933a84b41c74c2	347414	live
458ef736-3b28-4882-b7d7-aca3642adb74	e8f248c5-dc4b-4bad-acd9-0a4a17ff1cbf.mirbase21.isoforms.quantification.txt	91e0a90bba363ff59ab33b783e68e364	418376	live
52c78cd8-99ca-4985-9de3-f8cbb1926b17	ef1565a0-1499-42f4-b422-97870b6f1864.mirbase21.isoforms.quantification.txt	f9802997ee50721b2a00d8c728c86d54	410042	live
e6dfea61-0711-4fef-abf3-5c7add86ffbb	c768ee71-b97b-4e10-ae84-5643b72ccbb1.mirbase21.isoforms.quantification.txt	c913ab6e5740ff6ca7f96a514835d4d3	354520	live
0fa65440-2a0d-4f1a-bb5f-ff3c2d802e42	8345f95c-269f-476b-82a5-0630ee50b97b.mirbase21.isoforms.quantification.txt	d4ef95eade5381e7e3338cef4d561093	345711	live
987dd0b2-9bc1-4a59-9933-a6ba548971db	f6455c78-238b-443b-ae11-bbc486ee3b0e.mirbase21.isoforms.quantification.txt	c8a9a7509c014616fc1d7417136e003d	380441	live
6ba628d3-3eca-45b9-ab6f-f5a70ce95b33	37d2dab8-c309-4b69-91c3-cef436481af7.mirbase21.isoforms.quantification.txt	7e07fcaf57e14f6647527610d09cb9b5	357069	live
ee4e75f9-7a91-4ac6-96e5-73c999af02c7	098a98fb-a2ec-4a2b-9a28-6c99e5a0ad86.mirbase21.isoforms.quantification.txt	0e43e92504729f6746ac8a0d7793b347	374112	live
d405ff09-13f2-4581-9fbd-50bdc6e8950c	ac82c832-6f4e-406b-8754-4aa680f37bc6.mirbase21.isoforms.quantification.txt	2725c1b382edcfecb049845746a17825	617992	live
bb8dec18-0ed2-475c-b0d9-d317ba8459d6	a42e9cd8-1566-4912-9982-fe423d9bbbf5.mirbase21.isoforms.quantification.txt	b335bfb08fcfb84261d7c9d38507d519	583369	live
c1308df8-1087-4013-80c6-c8d42c2539e2	3efaf7a3-ffcb-42d1-bd80-ebb7cf87b2a5.mirbase21.isoforms.quantification.txt	61211b18eeab7eeca051ba5e73bc4c79	518847	live
104e7537-93a8-43ee-9efe-44acee876f67	a99e2b03-b582-4d14-a4d8-5d152774eb15.mirbase21.isoforms.quantification.txt	7f9b621060c136b4ad3adcf567a7249e	335805	live
b6e0c638-4528-4dfb-b8ca-e3376b7c0c98	316961b4-184c-4573-ab88-b94fff02ca76.mirbase21.isoforms.quantification.txt	ecff1e117f9b582535a93f5e9c210c2e	376715	live
f4cecf89-93c3-409f-af8c-32fa76a4bdc9	5ee983d1-8ec5-461c-aff8-4659ca158ef2.mirbase21.isoforms.quantification.txt	ed28707ac9ee63ee845bd706f1566a9d	370807	live
731b6a16-be31-4358-9afe-cbd38804ae61	83c90ddf-86be-4aa3-ae73-eac2bcac7994.mirbase21.isoforms.quantification.txt	5c57acc374fdcb47e1ad2581b48a5c7d	462555	live
e6dc99d7-79b2-4301-90d2-c50435e3b52d	819b4599-1bc1-4799-b63a-7258c64bb6f2.mirbase21.isoforms.quantification.txt	741fb8c7612cd8afd4c5cc324b550133	345927	live
ff0a3e9d-0c83-4347-b9ea-26cc70732743	6dfbacc4-bc16-4ee7-9a42-67621638b8f0.mirbase21.isoforms.quantification.txt	3eb0e46a7721c30ecf568d8afb800443	496599	live
4e80dcae-6862-4058-b5be-3eaafbcf953b	28aeff63-ff53-417c-868c-156b9ee973c9.mirbase21.isoforms.quantification.txt	fbd5e1bfa4e2d94bdcb3459a0f660df7	323256	live
d2443fd5-9103-4b79-83e2-86b5cd3f61e0	f93f7c98-9f58-4a9d-8b2d-3818ebf851d1.mirbase21.isoforms.quantification.txt	413ebcb1b8c8ca1332f94c4b8271a8cf	372996	live
b28d4480-d09a-4cf3-9987-7f45dea9f284	f5014638-8ef0-4f3b-b080-54b14fa272b9.mirbase21.isoforms.quantification.txt	31e3c944573ae9bd7510352946df76b4	399396	live
e0eecd61-57a1-4cda-81b8-1526c12521fe	0451288e-d776-4c02-a544-4a521c35e531.mirbase21.isoforms.quantification.txt	a551b1532bbd78bf5fa592024b65776c	417844	live
44572319-a423-4ebf-aee7-94559809f611	f9ebf04d-77a8-42a4-a824-354f3fb06521.mirbase21.isoforms.quantification.txt	6d0f1e278ba2266fdb83ed1d0844d824	305503	live
664db6b3-c4bf-4a5d-928a-aa1aa05ae0da	cb2846ab-d8f1-400b-a885-b66650162430.mirbase21.isoforms.quantification.txt	66339beba261c4a9ddaced0ddeee77e9	349482	live
674327b2-efec-4795-a697-babf42846b2a	50a432f0-c317-4af8-9a5a-0a89475a2fee.mirbase21.isoforms.quantification.txt	0d28c5670ff40121ec8f0bbc5953f5be	286564	live
c32016ab-7eaa-4658-ae95-5144edfc783e	c6aef95f-0b0a-48bf-9de5-50a81a2f2c77.mirbase21.isoforms.quantification.txt	de1e3f0b40d33b46dbb3133e0109a6e7	403660	live
a58474a2-0e3f-4d2b-b08c-d38141bee845	0ce7bbc4-8258-4e88-afbd-26d99b8af1e1.mirbase21.isoforms.quantification.txt	19199f1fab41ea11f0052f9696e4e04d	586845	live
817fab86-f7c4-4166-abb7-dc344e8872ff	44320586-49db-44a8-b309-ce0b956af6fc.mirbase21.isoforms.quantification.txt	881d9803286b2292b3c4769019bfdaf5	525511	live
c059ebc1-3901-41a7-8e40-730e38a2d07d	fbfa8b28-c379-4d39-8cae-a420180d2b04.mirbase21.isoforms.quantification.txt	1a18cfcae9476f5d44613281e6ca1547	333426	live
f416743f-cd7e-4846-bcc5-dba8282643cd	80ba5897-8a92-4c15-affd-a78c9e1d5f2a.mirbase21.isoforms.quantification.txt	4ec500e282fa5f3006a043dd5531fb29	600347	live
bc5d114f-9db9-42ee-a3aa-6933b91c6529	ac1a48dd-79fc-4081-a3ea-3fb926db043d.mirbase21.isoforms.quantification.txt	c784c09de0d13f5b9e586ab1e8d5ec81	272108	live
8f9616b4-4da6-4513-878c-c07ab68bc840	4536bec0-9e48-4b4d-a7f7-040969a03b2a.mirbase21.isoforms.quantification.txt	b1de5accb785d90f6d608dd1ea38ad22	367568	live
6d414838-bcd1-4cd6-a61d-a071bd974fd2	8b9bca54-500e-4539-98b9-52f1c2d77cfc.mirbase21.isoforms.quantification.txt	9aa96af3eaced3161e6ae6dd22cca46b	384366	live
662ae64b-9884-4087-a36b-04105f69ccb5	27c3394e-528b-4ad7-8da6-8ccb90af8884.mirbase21.isoforms.quantification.txt	475856e7b205c98ecb06f8797ccb869c	373186	live
4c3c1c1c-4803-4aab-aa0f-dd6672e2ffe7	54d7ff25-2f98-4ae7-b7c9-175f304196d1.mirbase21.isoforms.quantification.txt	a8d367d7f786ffa12dd32a3711f34991	366683	live
4cc87d1b-24d6-40a8-947c-d95d33190bc3	79a1f665-4862-411c-a7f1-d43310707b39.mirbase21.isoforms.quantification.txt	ef48633f8da5e552d93167d9f1b27581	300675	live
2eae5a63-4207-4fd3-9cbb-9a576bc893a3	5bff05d5-7770-48c1-b183-e3bb2ed03726.mirbase21.isoforms.quantification.txt	b43caeb1435a2f68890d8ab452c57f81	444270	live
c2cd8a1c-b501-4293-8769-edd2ec8de638	e3693434-67ad-4e46-ba52-12d675d54a22.mirbase21.isoforms.quantification.txt	ca08eeb6374f8d0362a72417a2534a69	447623	live
788a0a7a-5f69-46a8-9a2d-be457e6766ee	a4ec3a9d-1550-4c9d-8c79-3ae4121ed47f.mirbase21.isoforms.quantification.txt	b31e74a894cf6792491a944994d40ddb	396307	live
e1b36f65-2c63-485e-a68b-be59ef68f6fc	3e3f9169-2aae-46ee-9c85-4f25f1376838.mirbase21.isoforms.quantification.txt	6a215dc687bc3e4a8fc5915070421795	447756	live
f62d832e-18f8-4bfa-aaa8-66bb7903c3e5	46729ec7-ce1c-4595-bba7-fe0c53de8bd2.mirbase21.isoforms.quantification.txt	dcd35eb0ed2dc91c12e03d8bd4983bdb	431880	live
8cca36d4-2157-4afa-a551-d988e37a1429	dc2eb494-e316-4600-95be-19efc91ee2ca.mirbase21.isoforms.quantification.txt	513a160cb3026c3b6660025dba1ea076	272176	live
2a427a73-27fa-4287-bdd7-2ce4d40a6092	038cea02-cec0-4699-b18d-40a3428624d3.mirbase21.isoforms.quantification.txt	613c5d93cb6f346e820d99a693c6aab0	331746	live
0d61a6f5-2141-4173-9314-ff0554b4d69b	6a6f20ce-cecf-42f2-8206-77e5a021496d.mirbase21.isoforms.quantification.txt	4558632c62d875bea8b87841d8aa5e23	582882	live
16267c99-020a-4a39-9b20-64225db21c0d	42b6138c-e127-47ef-9f66-08171787eeb3.mirbase21.isoforms.quantification.txt	982916f942eb53f116ea9c49739f3382	387277	live
056ed830-8125-40af-b1e4-3f21de6b018f	c395a94d-0882-42bd-81f2-347dc832f858.mirbase21.isoforms.quantification.txt	d7199bd2a8bc39f002e91e9f842f134e	390647	live
c06159df-0bc1-46a5-a4ad-f173185d0a25	dc60267b-08e0-4a6e-b9f0-cd4b0d4a6c8b.mirbase21.isoforms.quantification.txt	87a78feaabc34c09014b1c0342724ee2	294817	live
2cacbe74-071e-4f4c-8a1f-462a748721a6	2906ca67-74c0-4944-847c-54d25e7dcb87.mirbase21.isoforms.quantification.txt	25a701de0e93bd72fef6444b12873960	287096	live
e96529cf-247e-49f4-9c1b-6c01e14c791c	c85a9132-5f03-4aed-b69e-309e5f6742d0.mirbase21.isoforms.quantification.txt	495b4ba031c4349dcf7b60b401e94227	317759	live
e0989933-5fd3-4361-9b93-85ed46491fdd	8a23ad95-afe7-40c9-a4a1-0377879c729e.mirbase21.isoforms.quantification.txt	1e2a5c40b2ebf8541699c9720de590f8	436128	live
61d55c44-c44a-42b4-8968-1d26095d880d	515fc037-6783-4940-9fde-1f9577b2a356.mirbase21.isoforms.quantification.txt	eec83b2c5cdeae28e7de00431b45dd54	427002	live
a86122c3-07a5-41a9-8c07-fb78fa28417e	add87cff-30ae-41e8-aef7-2b5c96be398e.mirbase21.isoforms.quantification.txt	c252243c7fa1facf46368387a514143e	348939	live
583dd9cc-59d4-4370-b2b3-d230a30399aa	02e669a4-b5fe-4825-8ee9-35e8cb65de4c.mirbase21.isoforms.quantification.txt	f00a28649fa3f8b31295556f6eae5aa4	410389	live
a281e9c7-629f-4808-8391-8a9d493e664f	9167ab60-f09a-4de9-b827-91c282cd3ba7.mirbase21.isoforms.quantification.txt	17bf0fece979e3b9bf714141e788e4b4	293343	live
7b6a3522-0336-4dbf-8e9b-c6b280935f18	91770d37-3335-4c4d-a16c-950c12bc18d2.mirbase21.isoforms.quantification.txt	2b070d5ef378d25eb1fdba59442991db	337831	live
c1b9f7b1-e00c-4d21-a43b-2d287936a4c6	b61c1708-a9ba-429f-b77a-5d90ae00801e.mirbase21.isoforms.quantification.txt	2a90bfeadd564eb94ca9d8d5e081c59d	374852	live
5a260d25-707f-4499-85a4-0aea54f94834	74a84a90-2f65-4099-b832-f37b15ee1f8e.mirbase21.isoforms.quantification.txt	160646534f68440c6f5b04ba42d6ab4d	469858	live
05a46d2c-11b5-4876-8332-7e9c5b11061f	cde4bf66-5e18-4b7f-9556-2217ae9c8f58.mirbase21.isoforms.quantification.txt	48cf0c38bc49474106c7335b5ab878db	409390	live
109081bb-3441-40b3-a53c-dae42d48876a	33568f1e-8704-4ea5-948b-564057e5a36b.mirbase21.isoforms.quantification.txt	8b250c75ff1854df8754cd93f4635cef	412003	live
7ba68d5f-3579-4bb8-8b9b-2b91358a567d	6add07eb-75b8-4a60-95f9-2292a6c4ba50.mirbase21.isoforms.quantification.txt	dc244f2194bb8c1b69a1844f5339fea2	328583	live
be1a20f4-f4b0-4af0-9bff-db5837aa90c6	49d788ae-36df-4cbb-99f4-db23b95e6759.mirbase21.isoforms.quantification.txt	05d47add5f1a964af56d05503e917dec	254388	live
29a29081-1503-4d10-8c43-17d25b0f20be	3df21443-30a9-4f0e-b0e8-a65c36e41bf5.mirbase21.isoforms.quantification.txt	8df3d34a6ff2aa2fe903a82c22a0200e	305646	live
3a61a47d-dc76-407c-9433-bfdca33e6d1e	687d6f76-398d-4bf4-a914-29975a9b1f18.mirbase21.isoforms.quantification.txt	49ca7a3534703ea316a75b8b5f52aa28	350856	live
722155c0-649e-4533-a1ea-1efe7bc72dfe	3030272f-723b-4d68-9263-aeed6c23d1cb.mirbase21.isoforms.quantification.txt	b0acf1757f03fdf07a4b1c2df586fa39	405089	live
4e3a69fb-bdd6-4894-b448-0388200bc40d	a2e9dd29-2f5f-49a7-9cdc-2a66eb998ee7.mirbase21.isoforms.quantification.txt	91115fc7242da33fbdf2c20a5e8d66f1	472020	live
1d00727f-42e7-4356-bc1e-01cb184e2623	c16ca942-f7a5-4bc4-bc08-0a9cf9b77227.mirbase21.isoforms.quantification.txt	274e394207fe67d2cb2054cab0354e3e	559929	live
615ffb0d-2dc5-4222-b631-86f5aa7bd42d	51b1e78f-56a0-45dd-a892-89a9fed4c1c6.mirbase21.isoforms.quantification.txt	91cd93d2096556de6ffe5a286e46fd28	459288	live
b1d13fad-b42e-4f0d-bb0a-89cd9700472b	204843fa-d98b-4ecd-b0e5-9419aab24d9d.mirbase21.isoforms.quantification.txt	2a83673a87dd8d15c15e1d3b6310753b	562459	live
5ebc412c-3ace-4c2e-b73c-f4c04aaa0021	d5b0f557-c8c7-497d-88f0-8099fdea30f1.mirbase21.isoforms.quantification.txt	6892eedc88c9eba9084cd72f447cf660	448035	live
2d06e5b3-4e44-4a49-9e01-c84d8cecf0c9	a7a25077-94b2-447a-95b8-f2b097091d56.mirbase21.isoforms.quantification.txt	30e20d7857a257564b085a1dd2b75523	538517	live
ceb028ec-5b1b-45e9-93db-e2dc2f8c1417	d8a956de-aeb9-4b8f-826b-b52022e6c75e.mirbase21.isoforms.quantification.txt	a4afbbce5350868fef95464ab8b27758	337147	live
9723cd23-4481-4cbd-805d-10b6ffd3ee82	290a01d5-0516-4430-97e3-7f347e414664.mirbase21.isoforms.quantification.txt	8553dbb8874abccfc4bd46d24ce2a50b	310090	live
b0ac46e5-4aba-46da-bbe4-ba75c7da988e	f4956d88-4146-49b2-9a96-ad57b3b5f97a.mirbase21.isoforms.quantification.txt	88c39db8e8aa01260b9a05557dd5feb8	306213	live
e5c8ff58-843d-4d25-a42d-baf6ff06ddd0	68ff8d8f-b876-499c-b125-cb852381ab4e.mirbase21.isoforms.quantification.txt	86e76d8e154e52fa458bb51271df7db5	482838	live
414908c7-2880-4323-99b8-ef5dd77bf46f	d4f91d13-61c5-4ce8-9e94-6e7c0e5bbbbc.mirbase21.isoforms.quantification.txt	579f3cc74e8c99fa7f70f3fda7d30226	335860	live
5bd5e47f-5d64-4549-bf45-5c573974bfe9	6c2322b7-97ad-4dc4-95ea-3b8813f1312d.mirbase21.isoforms.quantification.txt	deb261bb9b4d93a34b01b933c3937430	432828	live
1fa41a38-9e74-4426-bdfa-e5dd7a493088	3a2e29a9-6b55-4e10-bbca-c9a152448c14.mirbase21.isoforms.quantification.txt	b776773e65422176f2e97787291f76b4	380050	live
c3f6b2a1-3cf1-4038-a807-92373dff26b8	d7470b04-842a-472e-961f-6db63aeef316.mirbase21.isoforms.quantification.txt	ffe5b01b4dd7f9b9b384c96529d1f5a7	322167	live
8434ef98-05f9-46b3-914e-d41c56aaed2b	55502b50-eb27-4a2a-9650-9b9d7364663c.mirbase21.isoforms.quantification.txt	38c340b8deb742250a60482f5d86244f	257293	live
752dc4a8-b222-46e4-8683-0d27f87abeb7	d08ddae8-90b8-4172-838d-87948300414a.mirbase21.isoforms.quantification.txt	e28ded60cb6981c970c9ebc6b41cd2bc	378170	live
93cd0caf-28b6-41a1-9f15-2f66376d5c54	742c8ec3-1e04-4294-9d55-08778ad7c900.mirbase21.isoforms.quantification.txt	70ab4245f796cfb465594e8b217d8d93	369895	live
e451d53f-346a-4872-b604-a9be808628a4	c515ac5a-029c-4453-86cb-96da2ab9b714.mirbase21.isoforms.quantification.txt	bee3b398bcbeae3d553ac897edbc6e05	419562	live
d12ff640-a821-4c33-b5f4-56ee7b1917ce	1e822541-10bb-4ac9-9012-601941426c10.mirbase21.isoforms.quantification.txt	a7c3aaf259dda8ef2815b5d8fec8fca0	437981	live
6f2696a8-7209-4375-ba1a-e5097173838f	a0cdb8dc-1fb6-4096-85aa-5506f8ce2112.mirbase21.isoforms.quantification.txt	d736449ef2dcf5b806a519ebe8f9a87a	358474	live
3058a3e0-df5b-4e09-b236-777bf6c09d32	20572764-f33a-4fe9-8cc8-b5c7a2a3a0a6.mirbase21.isoforms.quantification.txt	bdb172324f8b5afa899559f6b7ef464d	391760	live
72f38853-1675-4c82-b564-44909a75b7c1	b7a508dd-6a32-456d-910e-6f3fe75856d3.mirbase21.isoforms.quantification.txt	3d81da5cc30dc3e8478d3a8ff9c941c8	337871	live
ce55acdc-faec-432d-978e-31955dbdd9e2	99238dd6-1b7d-477e-a1c2-e8b7224530e3.mirbase21.isoforms.quantification.txt	9186e7b59ae13d3c2e0bdb4eef27420f	446790	live
1eef13f0-9a12-4122-bc8b-451c782eb321	f68f983a-5b3f-4cd6-ad5f-0521d90e3553.mirbase21.isoforms.quantification.txt	3c103054eedffa5b17e6c07cbbf7c160	442406	live
230d2065-136a-4c3d-b0e0-c0436ab19245	c302ef49-472f-4d8a-896e-490bd7b57c82.mirbase21.isoforms.quantification.txt	57b3c86f65b34d6de855629aa4a3b8d3	324955	live
f44843fe-1e59-48f0-8191-83d21480980b	ca2103a3-79cd-46de-8e48-d74f396be37f.mirbase21.isoforms.quantification.txt	6c838173c29c4e9a97ed25ffd5dd403a	348415	live
52814648-7f49-4b3a-b1c8-f4eef706ca38	d7b79fb1-a2cb-49a6-b191-0fa0456e40f8.mirbase21.isoforms.quantification.txt	95f1b7db3c3834cfbae15e0ca0488866	412786	live
9334a95a-55b8-4a7f-b3cc-4caadf2943bf	681038cd-6192-4e8e-a85a-0c91510d8198.mirbase21.isoforms.quantification.txt	c16ccbfa2a388822998f6db0d378289f	511224	live
821f08d8-8955-456d-b5ca-0a2cd1aaf990	7d106bf8-d663-4fe6-9834-3ce0dcda7cf8.mirbase21.isoforms.quantification.txt	bec225d9840e9d8e1a22e4f486451d9f	338519	live
6562a4cf-225c-4732-a04f-44cfd1735bbc	ab2c8d52-9d50-44f0-ae60-074220d19b78.mirbase21.isoforms.quantification.txt	b9877ff2e867de4649e2ece352100d54	455654	live
c2ebb1da-3aed-4397-a964-5539cc59d544	0fb7d288-5596-4615-ba47-d8228c512e9f.mirbase21.isoforms.quantification.txt	2378d9658834f800e4abc05a39b5586e	418396	live
14a3610f-1cc8-4f39-b3bf-3860a5044d5d	521604b6-47d8-4c18-9a5b-d146258e1647.mirbase21.isoforms.quantification.txt	916d941fabd981604b96d0251a65084c	459782	live
65591e56-0b85-4c5b-ba3c-84657f2134e2	bd59f726-940d-4190-8d65-9e07f2788226.mirbase21.isoforms.quantification.txt	1a3f008de00c4c02f39b2655599da087	309509	live
e6a29a1d-bdba-4453-97c0-1f93890f29e2	612eb3e6-3a85-424a-b6be-c121c80499f0.mirbase21.isoforms.quantification.txt	21bae6affa6d4321cc512eca0960a281	406730	live
0f580ea7-deb0-41d3-8b1d-8ff3fe873d77	53b77a93-36d8-42e9-a0f3-c0f95ad2f172.mirbase21.isoforms.quantification.txt	0e53e2400e480bc93d6135cb5c964314	289547	live
34459e2d-4326-4fb3-b931-c4ad043864aa	df1f2f4e-6eb0-4c56-be6f-a7ef2721622d.mirbase21.isoforms.quantification.txt	8a85f394de9be150e2fba95ada013115	531971	live
61cc0f9a-f88e-45b3-82fb-cadcdce9e723	f1902c48-d4a2-4432-b629-26c90f75ea16.mirbase21.isoforms.quantification.txt	0a45d3e79a91c62d64ebd056e74bb5e8	399980	live
40be4a61-eb4a-4cfa-b6a7-b25b48a0ad1d	6c3b56e5-e29d-44ab-ac5a-65268fe4f5f1.mirbase21.isoforms.quantification.txt	030aaae92a22781350b6e517433baab8	396847	live
7a37508b-1b68-4812-ad1b-da2fb6d2ffa3	69fdec0f-ea1a-4495-91d2-f330c645af30.mirbase21.isoforms.quantification.txt	897080ae48ff6fdb5bf9dae6559efc30	413929	live
71a64057-e5eb-45ce-8b97-2dea9e7489c3	a123c120-7a99-48f1-88d3-7af89f9421b9.mirbase21.isoforms.quantification.txt	277a6daf380395bd12b41b0a93574dc0	364477	live
311256d6-8c17-473b-bbe8-04d3b9535e7c	a0b4f601-ad55-4955-b3a9-78e8797b2ad0.mirbase21.isoforms.quantification.txt	b31bbd844938614028a9f7a8615e305c	499974	live
3f82c215-639c-4044-9643-de736b3309ce	bc2e1793-01a9-49fa-a2be-bee654a53116.mirbase21.isoforms.quantification.txt	fb13d7980392a4566c8b466efdcedaa8	491676	live
27c5d0db-8945-4f8b-ab4f-af90293b5a4a	888c9616-312f-4792-a4e6-3a759e6b5384.mirbase21.isoforms.quantification.txt	bbba8ed5540175b056cdf829f5e2f7f0	251003	live
bd6ffb52-9b03-464b-bbd1-a24d8509b2c7	7887145f-dcab-4c1d-abe3-e85bffd5321d.mirbase21.isoforms.quantification.txt	44e752c59d02675cfcddaa5f7e0bff4a	468020	live
c6c24e33-8e9c-4991-a995-b8cad8fa70fe	eb5c4332-cf82-4e1d-b609-9644b81efcc4.mirbase21.isoforms.quantification.txt	0395364cf80f41bcf68af424a1d47a79	293193	live
53237c3c-77f2-4943-ba8a-a4d54898715b	6ba4e857-c4f6-4276-b47b-ded41a3fe1d1.mirbase21.isoforms.quantification.txt	3c44e8812b3639650492962ce5d47ef9	504460	live
46dca5f2-543c-4070-b799-8ff9ba3b7587	0a7c73c7-0894-407a-bb48-9eebe2d27894.mirbase21.isoforms.quantification.txt	b730e69d6030949702e3b02c21268c45	452202	live
82be36bf-f699-4c8b-b238-ecbc07b268d2	7df24545-215d-480c-95c2-8df7b8c1e5a9.mirbase21.isoforms.quantification.txt	c99af769627e56bd97f2855d1e428b1f	509345	live
2f37b78e-4e91-4fb4-b3f8-74aa68402b6f	fd8137e0-9fe2-4480-996b-d5b787cc5e1d.mirbase21.isoforms.quantification.txt	874043812dd7d3e474c4127a31a6f858	440356	live
e61312b5-fa9c-4cfc-90cb-88b472402bff	b53d253a-e416-4bcc-8c75-a994229d8de7.mirbase21.isoforms.quantification.txt	c34a67ced8f0c8df374a451375fc899c	407002	live
7fa5506c-96c4-4125-bdb7-8d4dae90d0f5	666f2619-6de9-44f3-9855-47d8d76a242c.mirbase21.isoforms.quantification.txt	10924164e1581ce127e9046afbfbced8	582091	live
aaffc1be-9144-4c6d-8ccb-43f5b589c9a4	ce379de0-5f44-4055-8048-4c48b45504cc.mirbase21.isoforms.quantification.txt	92e6186beae3583ea4bffbdfb77ec6b8	495247	live
35f74b6f-1401-4d47-ab67-4ce7db4973a2	75797069-0eee-4c51-ba37-89caec41ab33.mirbase21.isoforms.quantification.txt	7776960c41cc5313cc1c47c36ee15eb0	449272	live
540cbf89-a693-4124-9cf8-6548f3fb858d	c1053921-c53d-44e4-8d31-992b1789a7e9.mirbase21.isoforms.quantification.txt	ab6fb3ae9d53bf3e6c37a24607562369	646050	live
