id	filename	md5	size	state
26069ad6-ac17-4de8-b837-30d26eb16e64	6a725f24-03a2-4984-a5a8-19d6ec78ca75.mirbase21.mirnas.quantification.txt	2201fff8c3c9dbe7ae2c58c8209dfae3	50272	live
ac3a3cb1-b6ce-41a8-af04-132012e48df3	064d7af1-f631-42aa-bfa6-23afabdee202.mirbase21.mirnas.quantification.txt	f1da8f5fbbe352d74c6f6312673f5a48	50340	live
1cfee551-e35e-4013-b6c5-6acfd6e47355	15ce65fe-2c8d-4458-9fb7-d1b1d0cbf09c.mirbase21.mirnas.quantification.txt	a1125df4d552ae8154273e27620e3952	50315	live
989f0dac-4350-4a18-901e-95eab3a8e0b8	bd168ccb-94d8-49d9-970f-c7789ce01ce5.mirbase21.mirnas.quantification.txt	ca50b6bf5eb8529f285d750ba5210d67	50358	live
0a56ba20-b497-4484-a858-d9e43431a7e1	c39e8b2e-37de-4ac7-bdbd-9d0cac614942.mirbase21.mirnas.quantification.txt	aa2e2dbb16e630cbaca40a8b43c41bad	50404	live
eb8b9baf-5ef9-441e-b6e9-ca27af48fc16	27c93cef-1ccf-4ac1-9323-2b6398330a98.mirbase21.mirnas.quantification.txt	d5fe4975c3c8f29fdcf0e8f21121e561	50219	live
e1b280c6-b053-4db9-a957-450e9cbf1c96	df4dca51-34f2-45ac-8f5b-85733d7fff62.mirbase21.mirnas.quantification.txt	3ac26332afa18bcd87dd31065bbe02a0	50354	live
50e05242-7266-47da-9761-6df9c37003a9	271e70e7-6a56-4935-a352-e863f450de49.mirbase21.mirnas.quantification.txt	ce6fb73224f09de6c1da5a19194a6271	50251	live
a190b83c-9d81-460d-84c2-6248e126b5df	50b3f26b-3abc-4a68-8bcb-1f93ec2c012d.mirbase21.mirnas.quantification.txt	104bf2779b88070b2ad22181781087a2	50401	live
a5d3ea22-2314-444a-8ae1-f783efe6c26e	da241e5c-21ea-4f9e-ac95-b351677f6ae9.mirbase21.mirnas.quantification.txt	71d625885ab2297071b1e478f39b26e3	50176	live
ece4bd52-0c7b-4cb8-ab6c-fbe10f97eb36	ad29232f-e5e5-4206-8ab3-cf45ac0c49e1.mirbase21.mirnas.quantification.txt	1618d7a51dcbfcd8cd3c4af088d544bb	50424	live
786d4d43-a08f-4f11-87a9-a03bb439d342	61fe3a64-674d-4503-bde6-ba9df58cbcf8.mirbase21.mirnas.quantification.txt	f9a8d9b9426a1626134772e04dad110f	50158	live
bfb8f084-9ffd-4d3f-a687-747c96db448b	043b7894-f7c0-46f3-be30-f482960eae7d.mirbase21.mirnas.quantification.txt	767dee5893aaab7e35275bbb6ad7b835	50334	live
c2ea7939-55d3-45d7-ac99-418236f91590	96480201-a006-4baf-aece-5419e84d9125.mirbase21.mirnas.quantification.txt	9126bdf49bd8f55643807065431b0fbd	50264	live
45be536e-ba35-4f74-82d7-435cf9e53860	8b927172-1501-4529-a3c5-b5dcd2410659.mirbase21.mirnas.quantification.txt	c371050a8680c1511915932a7bc4ef27	50277	live
5c44a33d-5fb9-4107-b817-fc47fa34a22f	ba4a5503-f620-46ae-8ebf-e5853e2b1733.mirbase21.mirnas.quantification.txt	99774a6f1e5e580fd46a352cd574ae7a	50526	live
f9f2e63e-675e-4291-97fd-5a7e988a2e70	a48da014-cd51-41be-8661-d89763fb5fc8.mirbase21.mirnas.quantification.txt	6502826fc97be36e7e0fcde08fee8cc4	50305	live
bc29e159-fd91-4504-aa37-eb4a97bdcf0d	8667b950-5330-410a-9998-5a31658f1e32.mirbase21.mirnas.quantification.txt	83173bafbb6ee61709948bf66b5d0c65	50336	live
5000b708-082b-4c9e-9632-94a5b79817d0	38ac03e8-e279-4b82-9805-dbda128da575.mirbase21.mirnas.quantification.txt	de6d08a02de7c7cdb906040e7d3d06bf	50418	live
f3ec49c6-1dc4-4622-86c7-3b49fa912aee	1449605a-53ad-4165-9d4d-a0a35fdf6827.mirbase21.mirnas.quantification.txt	aa10d1aab15340230bb1c3c25cbfe209	50289	live
04093974-c2a2-4927-8c84-0639330247e5	490767d4-4b69-46cd-8a80-0e2f21aa75ad.mirbase21.mirnas.quantification.txt	1cbee94745b8f7c21a04efa767cd0cd3	50406	live
d6b4300a-e932-4848-b235-b746790d8a03	80c2e2b3-1e07-43b7-8386-b5a6baf1f70b.mirbase21.mirnas.quantification.txt	6bdd0fd8370b5d02547c1cc0e3fec222	50330	live
be8861c3-48b9-4cb7-a9a5-d4e18449d3ce	7ae1a03b-cca0-4ad6-92b8-096e247c1b50.mirbase21.mirnas.quantification.txt	a10935d970d86448e955a497866f9256	50277	live
8f748e9c-1548-4e06-a299-4fa40ce38797	1d93abd3-3a64-48b9-9721-896108a6c5d3.mirbase21.mirnas.quantification.txt	d3c8190b8b49b8172fd128fe85377fb6	50312	live
50efcf8f-1e01-4f71-b9e4-f8491eb3c736	95532a5a-df6a-438a-a26d-7c4a1c241c9f.mirbase21.mirnas.quantification.txt	5fadff056f52ba9278ffc370e13e7328	50362	live
c18ea47a-b856-4679-9d3d-06f90e630013	e968de51-8a8d-48b4-a86b-6971b8b35ccf.mirbase21.mirnas.quantification.txt	cdf81af5956f1c381c105a9f5c540ef6	50343	live
173405b0-b2ad-4e79-8f8e-94b6acf25ecd	d99b9537-39e9-41f7-919a-f46999e4c1a4.mirbase21.mirnas.quantification.txt	21d40d44ef17cea62065cdad87d9a19a	50249	live
353091b5-5445-4caf-aa88-3af756d360fd	49b359b4-eaf6-445b-931a-8f89ff64c6e9.mirbase21.mirnas.quantification.txt	01bbea2cc7c07d59767bbd88cabf3cd7	50250	live
24a4d87e-46ef-4d3b-a7c2-63233833f1ba	9e91bbd9-47e6-4f1b-abe2-0146b4e6a670.mirbase21.mirnas.quantification.txt	c1fa29f71f411faacd9d374f9e108bb0	50105	live
6eec0060-3c28-441c-8989-68fa50938f21	d200643e-e7ce-455f-a71a-2b42ac36af48.mirbase21.mirnas.quantification.txt	a9a62f94c3394b4f8e2ecaa4e99f6608	50171	live
73b20415-34b9-4583-ae6c-f8b502865b34	547f253c-ae76-4e67-8f1b-e106ef5291be.mirbase21.mirnas.quantification.txt	a00f3c829a413af3e76ba8b3a49c2118	50170	live
c6dd99d8-9f78-43c4-9543-828659bebee9	2d0d98cd-995c-495f-82bd-2d17af485ee8.mirbase21.mirnas.quantification.txt	8f558d75d22421d1f94c82cfec145bb3	50268	live
840d5b04-9c5e-4b04-a365-9bf5e066eaf7	ebd99236-9b00-4b25-980a-e4914f938f40.mirbase21.mirnas.quantification.txt	25003f163a45a680817ec0cb2b0c40ff	50394	live
35a246f6-d7d3-4f59-a18b-40ede2097dc9	a4cf7f04-8763-4932-9b5d-9739dfb6d8a8.mirbase21.mirnas.quantification.txt	c6d473ddcb85c71a9d179e5232479433	50329	live
5839fd5d-7ca7-48de-8ed5-f6ec12a5e650	8b1dee5d-c4b7-4ce2-be93-475832293260.mirbase21.mirnas.quantification.txt	027eca63ff5b6f1f9dd55a31772ac664	50167	live
443bc865-906e-4112-8f04-370cf81d29ed	22c28e73-52ec-4ca1-8771-d6aabedc6a7d.mirbase21.mirnas.quantification.txt	6fe8e842f170d6f5aeb7aef4a0282f50	50096	live
6aa7b4ed-ddc1-4022-bf76-ac5c0cc1fad0	e8b30a10-e343-41b5-b42c-640be8a8f53a.mirbase21.mirnas.quantification.txt	434cc93ed49d4bea2057de69aa11fa76	50396	live
a31580fb-3407-48ba-a0fd-8184827ae6d9	72cf6aca-fe97-4365-bb1b-bb5e644b677e.mirbase21.mirnas.quantification.txt	2de67da4c2790eb56c32b9daec0518b9	50137	live
bf0647a3-2f97-4034-b20e-7dd4897d10fa	d1cd8f19-873b-4958-b710-2c0c47581463.mirbase21.mirnas.quantification.txt	43571e61c2e9bcc75f456a2ff5a79c15	50247	live
a8b33c56-e67f-48ed-8926-da736f1cf99f	9be9146c-abdd-4c30-9343-338e068ec0ad.mirbase21.mirnas.quantification.txt	0e365f1c117d7a6ff1cd61c6b1b3963f	50280	live
777e87b9-5ab5-4efe-8209-e8e25e242e01	be58e59e-3c76-4350-a77e-52aa41503eea.mirbase21.mirnas.quantification.txt	2d6fe85c8d270191caa4ec154d55c414	50175	live
87735d73-d333-4231-b729-61b2dda7f154	e4c44d7f-69e0-45e2-963d-4e607b425e11.mirbase21.mirnas.quantification.txt	c562b11f3f324ea66eb2ce64a6a7883d	50318	live
231c7170-b3ec-4919-892c-dd1649cf3b92	7a119f92-a59a-483e-b127-c51c2837f3b5.mirbase21.mirnas.quantification.txt	118522de07c9be89142f87e8de95a6b5	50143	live
f6984b64-54a3-4fcb-b1ed-297e2c626c6f	030328e9-98e2-42cf-8912-f798c3611bd3.mirbase21.mirnas.quantification.txt	7c5eac0da06c9a0822d3529964075c93	50292	live
572194e7-d16c-41b6-9481-188736d48f0b	15b968c5-454e-4dde-acf9-c4caf9acd33e.mirbase21.mirnas.quantification.txt	eb5679d51275372051cb5e7d6ff479f6	50311	live
b80827bb-190e-4f7e-8d2b-91b5681b3148	80672ff9-f96d-4513-8fee-a0d93ec10f26.mirbase21.mirnas.quantification.txt	5d429c0e7f9242e4bfff6348b75953d6	50271	live
56f24ef7-fccc-4899-b791-7914d65a26e6	b2b0ab7f-7f61-40e9-87da-da3c98b384a7.mirbase21.mirnas.quantification.txt	2cd1a994fe413577844c9e18a0c0ea56	50192	live
7c1a5099-5086-46d2-9782-e3ea8801caf7	005fecb3-3609-4ad0-b6e2-5279e89706cf.mirbase21.mirnas.quantification.txt	de2708ff07dd5c9967e501cbce607659	50441	live
4a6d5ed8-4cb5-4590-922a-6e1bea4cb728	2ea033a7-a330-46fd-b0ab-dcc3f83bc648.mirbase21.mirnas.quantification.txt	45f682b9c6eca92162c59e41b27eb6a0	50127	live
4cfe2680-dbdc-49e6-83ad-35ba314bec15	013df0c8-370b-4460-bc50-779db8657cd2.mirbase21.mirnas.quantification.txt	88792d349a99690845b66f3980bd52ea	50398	live
40937094-5005-4e59-a8a8-0aef9394e40a	25db2624-f869-4459-9975-a725b484a4dc.mirbase21.mirnas.quantification.txt	6f0794395425f9154f2743b175448db6	50437	live
07fa22d0-99b1-4364-9b93-d937005a2416	7df584d3-5b11-4987-8227-6d809e8305af.mirbase21.mirnas.quantification.txt	51550cb760688a6242cb3e6a301d370b	50150	live
5eba244a-3dda-43bb-9141-31656a10846d	f722721f-f18f-4730-bd6d-eace1b825a6b.mirbase21.mirnas.quantification.txt	1fca1877ca1164135e59049e47213cc2	50215	live
a0f1d534-175a-4aef-b0db-f603256d0998	13d51d49-df4d-449e-8981-bc87e5b25b37.mirbase21.mirnas.quantification.txt	91590c92c906ff55b414b470f71856db	50318	live
ab94b87d-6406-4d92-afab-3387f698f02b	0ffc0c30-1cd5-4dc9-97ac-68c6ff49795b.mirbase21.mirnas.quantification.txt	34b483206e14293afe934a9b266b04c4	50437	live
5ee65907-febf-4536-acbc-a7910499f2e2	23262a23-bec0-459f-900b-492237ba2f9c.mirbase21.mirnas.quantification.txt	9fab25ea5a7c5e744e9a0c383ea510b3	50392	live
7bbb898a-550e-472a-b907-40a26015b66d	a513e09d-ce9f-44b2-8192-76180f1e69e1.mirbase21.mirnas.quantification.txt	0ddec78fe82b052dd891d7af823de887	50229	live
0a0eced9-b2b1-4414-89cd-c9159c708696	2097a7cb-ed81-4edd-847b-9997f76048ce.mirbase21.mirnas.quantification.txt	b2ac2225a90dd04c22751f2282ac7f63	50245	live
5984e36f-e65b-4095-a1f9-c848bc0fe08a	944e5ba8-7c95-4b21-81eb-c02b4eb0bbed.mirbase21.mirnas.quantification.txt	162d0e4f1bf2092cb32ea9dedda3a22b	50321	live
5cad3e70-5bb3-44bf-82cb-140a21c0196a	301d23ce-dcfc-48e5-ac45-2e9e5bc94cbe.mirbase21.mirnas.quantification.txt	5cc41d59279889d30b47b2278f3f12c0	50484	live
ab661f1c-9c79-47df-9229-7a88f3eea348	ff433e98-2c20-4bd1-9aa9-22c1f0eb17d1.mirbase21.mirnas.quantification.txt	efd08ec2f7cd086291d5eef9587638ef	50062	live
0435e383-6ec2-46c4-ba15-713a2447b0d1	37be9876-e459-48e9-b9ba-b47d02c17ae7.mirbase21.mirnas.quantification.txt	26683c027ed3504836f79b1ccaf28090	50426	live
ca9bb783-f371-47d6-9cf1-d793362e2e0a	e99df5b8-ef3c-41e9-ba2c-a80f07f03c9b.mirbase21.mirnas.quantification.txt	a81b370662294e6572faa408f3cf4da9	50361	live
06cb86c7-ed62-4f61-b200-05bbe290ca5f	10d44e49-25cd-409c-b89f-f52eb7b8b7e2.mirbase21.mirnas.quantification.txt	b3155dc6f2e3fef22f4194ca074df4cb	50389	live
a4a80eba-ee29-4630-838a-2b5255a445e3	d11d5fd9-918b-4aef-a213-ae87606df28d.mirbase21.mirnas.quantification.txt	e5fcda202cbaf3ce75f16717dfeeb243	50364	live
8181e378-cbb2-45af-912c-72ad2f933182	970c0731-3d99-42e4-af59-20cbba440296.mirbase21.mirnas.quantification.txt	d48025a11a8fcbfc05f1dc0fca3d4488	50275	live
af4c6d7e-6223-4a6d-a761-84d5f0d203b0	d4356233-948d-416e-a2e5-46e9165a55c7.mirbase21.mirnas.quantification.txt	36ad1832cb41e7765c38ffe2a11f6120	50245	live
e8cfe179-0bf3-4545-8033-3f1fcd689766	3c6acc2c-31b8-47ae-8c54-1b6584e80476.mirbase21.mirnas.quantification.txt	4f6031357c54934bf0eb7c071734b1af	50326	live
a7d5bf83-d019-4379-93b2-d15be80fe95d	28d3123a-1450-4ef1-ae46-3b10d8242904.mirbase21.mirnas.quantification.txt	e62eb894da98dfbebec381c71681b292	50434	live
03ce71a8-3571-4388-8d27-acc15458fd21	2106a4b4-baa8-431f-a3f6-ac082f8698bb.mirbase21.mirnas.quantification.txt	5fdac1748fafd4291f0441c3c043c560	50333	live
898bd795-743d-4110-9936-c81aed8af6cb	fe41c5b2-ad1c-4445-9822-99c2edf40f46.mirbase21.mirnas.quantification.txt	318b392e0f9ff13c1e30964f344fcbb8	50182	live
43049140-a49e-481d-8e80-2170097e8d37	66240ee6-42b0-4140-b521-03a542a52635.mirbase21.mirnas.quantification.txt	48cd26d28ef8e0a764d8caf616d590a5	50220	live
856a306c-d32c-4ebd-bf2e-b86ba6656f59	bf73a99a-d8f4-4846-9cf8-a800c3bd0dba.mirbase21.mirnas.quantification.txt	f4670f6f01dd38ac49d542b107972ef9	50374	live
63d556a7-de4e-4ca3-b465-5add6df2618f	c715afe1-afcf-4f74-b663-6f6011179cf2.mirbase21.mirnas.quantification.txt	01cfb40d13c91b8debefd400de7bd227	50413	live
314186da-49ad-4db7-b3c2-c1e0b262f4f8	d3394983-097e-45dd-b449-0dded9446dcd.mirbase21.mirnas.quantification.txt	e41ac4c76f0c8c490f01d8a0c4459152	50267	live
91ea5412-e1f0-40c8-a0af-62cae0f8f6cf	9b0fecc9-5f32-4c2f-b103-6e1e4bc9646a.mirbase21.mirnas.quantification.txt	2742e30d9f2d8786a09231516766521e	50275	live
ddba96ce-4a9d-4d66-b825-d08ed80c1b6b	ffbbbe04-67a9-41ef-890c-4eaf990bf708.mirbase21.mirnas.quantification.txt	512028da80dcb6764354abe100817940	50291	live
fb1a02dd-bb94-4029-a514-bb37468a6604	15ea8de8-f355-4361-a010-648f2f27b137.mirbase21.mirnas.quantification.txt	a976d01b3792f7e6b272da3d0f84f15b	50301	live
48cfa898-2e82-41af-9805-9f144da64263	d3bfa94e-a95a-4b85-90af-4c96c45c0a64.mirbase21.mirnas.quantification.txt	887c8eda1136de4a362b615cff56b3ac	50281	live
078458cb-8665-486d-b8ac-c82444800e89	59cf08f5-549f-4bd1-944f-f4ce6b214c3f.mirbase21.mirnas.quantification.txt	d51a2f29f6f0923582d85807ab130cd2	50370	live
d2800ff2-2114-42f3-a56a-7efa5ae56105	9a2f125c-7437-4638-ad9f-21882f315afa.mirbase21.mirnas.quantification.txt	d09876b780d96e7054aaf8764f8ec9ec	50341	live
95a373d5-3d4d-4c9b-aabf-fdb0df9bbec3	823a682a-5dae-4c23-bc77-894810dad9e3.mirbase21.mirnas.quantification.txt	a13de55212cd79e04f20dc6c872b82ce	50389	live
58381f89-5465-4925-9152-10148465ab68	da3cceae-5406-435a-8f65-bd4ed96bc098.mirbase21.mirnas.quantification.txt	2ce60f1a4dd8ef9323594963e5a751d4	50309	live
21ea9008-fc5f-476c-9193-c85c05849493	67667357-3800-4272-89ac-c4f01111c2c7.mirbase21.mirnas.quantification.txt	c0e9aa59c2384cec69f817bece113faa	50310	live
499ea24e-b7b7-46d6-9320-3ac51f4d280b	f4dc7c93-9766-40c2-aa4d-c362acac1157.mirbase21.mirnas.quantification.txt	3577c653111f80a547c428153f18574c	50330	live
2d621872-65e7-4a71-8c2a-713cb2c132ad	786e6ba1-09f0-4953-a83d-d4f61bec51c8.mirbase21.mirnas.quantification.txt	3dba800bf8507e04d57bfcca0271383f	50156	live
c7cf5c61-54b6-41ea-8c8e-294211f2b7fa	b1475bd4-e50b-41bf-a2dd-19bcd035805b.mirbase21.mirnas.quantification.txt	ba3a546250b44cdbd9e4210061eae37e	50207	live
d0c803a5-a66f-4c82-82f5-e97edbb5d2e7	fe2f42de-7550-4c74-8543-1ed91c18673d.mirbase21.mirnas.quantification.txt	29e61ed3b1b8317f3949a7fb4cfbafd1	50414	live
f4b6a0c6-2ba0-4bc0-afa8-c0096bcdb3f7	5ef9e1ab-c987-4cd3-a81b-dd7c35a06b7c.mirbase21.mirnas.quantification.txt	84de78f0dca5476347dc8b43f23facbb	50383	live
45bc44f2-3e2d-4d74-8518-1440427cc3d1	c95da858-0b5e-4ca4-a28a-bb05c947d239.mirbase21.mirnas.quantification.txt	632620a1e79b45362d4eb9b91b3bf1b0	50279	live
02e3368d-afb5-4f9f-8d6c-e512c2ba435b	771e6d5d-c6f8-4b1e-a17f-3a82e4293cff.mirbase21.mirnas.quantification.txt	249e819898bdf5a2c6317b0eecf373b4	50483	live
b739a64b-b4b9-4c0e-b071-fe2908c8202d	6ccf1c79-05ac-45c7-82f1-3a6f9a251fd0.mirbase21.mirnas.quantification.txt	ef29346663d8ce294c144a867c731e89	50328	live
e4ca34f1-9d3d-482b-a701-fd46837d4bf6	13a247c5-fe73-40c6-991c-9db5efaf616a.mirbase21.mirnas.quantification.txt	f575029c45284644a212a38aebc3950d	50308	live
7a61db40-626a-4c86-9a9e-2192ad5893c6	cd2ccf9e-712f-4498-abe0-28161c65c36f.mirbase21.mirnas.quantification.txt	280d4f7c38192ef012e7b13773877735	50381	live
363f7dc3-23d5-4f2f-9e6a-33dbe1143038	c79176dc-e3e1-428b-b27a-458f1e19caf7.mirbase21.mirnas.quantification.txt	32793f8173fc33cfd1615719353e2c7e	50400	live
effb2882-1731-4b7d-98fc-66eb119759e8	a69cd5a7-0ed9-4d95-91d4-b02c0f4ec492.mirbase21.mirnas.quantification.txt	5144ceb288031a2985b352c9e6c659bf	50392	live
0e22d215-92c2-435c-ad89-ee344ef88635	9a2956fd-6985-4ed9-96a5-e04a3ed3acbb.mirbase21.mirnas.quantification.txt	db8bf73e8e380425980b9df4ffe49d42	50309	live
bb2acdaa-3a26-421a-a9e9-4ea3336a467b	8051f857-9875-427f-a757-4091db3c591a.mirbase21.mirnas.quantification.txt	0e278be8f5caf3cc822a47631c10c287	50206	live
36aed435-4e6f-46df-91ab-4dd009139520	87060f69-3f11-4992-9f46-78e4fa5c5511.mirbase21.mirnas.quantification.txt	ecd5b12f89ab4a89b0b63104cbf579ef	50288	live
622adda6-61d3-4488-a306-2b1ae53df65a	ead3bfc6-6fd7-471f-9286-773924671cf0.mirbase21.mirnas.quantification.txt	565ee417e0886243cb2122d34ac7d9df	50432	live
f3270c0b-1af7-4a5a-8de3-caa64410ac84	05ea7352-682c-407c-9d9b-39e4fa4f7b38.mirbase21.mirnas.quantification.txt	aca74cbeb2ef1875d3b64e0ba1476b37	50180	live
7b6e8728-f6d9-4959-b499-ebd9d74cae9f	c25d1907-d4f8-4888-9f29-8e6d2c1f1efd.mirbase21.mirnas.quantification.txt	e46c928fee8de168d2b61753428b76df	50397	live
720e549f-2818-42cf-9f4e-a5ccf476f83a	3d6a0c01-3289-4898-9a20-dfe0574b49b9.mirbase21.mirnas.quantification.txt	ecb752ccfb95782daef2195d23c7f337	50222	live
c2153508-88ee-4c93-b92b-ae7c8404acfb	3dd2c685-bac1-42ba-8a23-b9e6c9b71b33.mirbase21.mirnas.quantification.txt	1a5ac75170e61b0c41e80d4459b8d954	50182	live
50bb4364-8eed-4a3c-8bd6-ec7d64d522ed	638b6cdb-fdbe-4af7-ab26-b2ba73192fd9.mirbase21.mirnas.quantification.txt	edc856a4923c09cde5fffa0d2fe245d3	50573	live
7ee6eddf-9e75-4b2f-884f-7a17582ef015	0df8f02c-8de4-4fd5-82d0-4aded541402b.mirbase21.mirnas.quantification.txt	0bdd0e88953990b223b435b06395d5af	50355	live
cba731a6-d398-4a8b-b5cd-320ee99efc2c	762f691f-6fa3-4634-8d85-e4832c9eb992.mirbase21.mirnas.quantification.txt	114101c35bafa8a34b56f29889381cdd	50370	live
427b84da-4391-4e63-ba56-b4fed3a6ef51	fba81e45-dbb6-4265-8783-60532588a6b7.mirbase21.mirnas.quantification.txt	b14a0f7c5f657ab10bb69e4ad5d6e5b6	50164	live
b9f78596-c7db-445b-a992-b3b01d289da0	0f3f7c52-449b-464c-af57-7c759afb4e71.mirbase21.mirnas.quantification.txt	10fc4645cfef7dbcf080d857e09c78c3	50276	live
af88c93a-9c45-4cf9-b0ab-6a55c50694a7	10a420a2-eca6-4620-8e60-f7569753d9b3.mirbase21.mirnas.quantification.txt	99d565f8869b9894216b95013f750910	50228	live
0b01d042-35de-49b9-922a-537281ebaaa7	0086820e-b374-4783-9d19-71c9a8977e96.mirbase21.mirnas.quantification.txt	6c45efa5df09d050fd7aa9f106c3f5dd	50202	live
991858dd-58dd-4f75-b20f-0cbe03ff3516	9032e9af-129c-46a9-9dc6-4e88c1d7c643.mirbase21.mirnas.quantification.txt	e55f4f65b287817f8624208e365f9244	50323	live
07ce00ea-b84e-4fe7-926b-331b02c05e9f	7fbfa044-df58-4dd3-9584-061ccdd77b83.mirbase21.mirnas.quantification.txt	94db4a4f5b401a51f2ed53af3750eb62	50273	live
e4a12596-a428-4199-befc-0de1677f83aa	2b8f1b96-b8c1-40e9-af89-25a32e78ab58.mirbase21.mirnas.quantification.txt	5711aaeaa5dd02ef79282e0284f94299	50340	live
b4b7471c-6c3e-41fd-84f5-28b31aa49c22	1e9b1192-0b51-4742-a594-92595eb85308.mirbase21.mirnas.quantification.txt	07461e592e735ada627bc039ffecc4be	50218	live
362d38f3-2403-48ac-84a5-4fd44d71744e	ffba79cd-5800-4d48-8416-12514cbe1668.mirbase21.mirnas.quantification.txt	4bfc6604285ecde083ebcddcb087a9f4	50349	live
5962db23-1e75-4539-9e87-8ba521a2cf23	44a76146-c962-4020-a959-b1a881b2a573.mirbase21.mirnas.quantification.txt	9820b558e84dbf1d9babac7b86804067	50219	live
1622a09e-92f5-4325-88a0-616734bf447b	7794674d-0236-4d66-854b-55139d1a5334.mirbase21.mirnas.quantification.txt	d0a7df593fc2690edb3826fab0e4dd19	50361	live
6b233f05-77bf-4418-b8e5-7bbb97a88aee	e59c0c68-d75f-457a-a7c8-ee88d3e44548.mirbase21.mirnas.quantification.txt	bd4b7f05fd75d016c756d3b49834186c	50421	live
0b42a65e-fa0d-48f2-9fe9-33b8725fddef	d6c183d7-46e6-40af-ab9b-3e198dc977ab.mirbase21.mirnas.quantification.txt	1fd914fd5f9a6793a26c429e87215518	50485	live
681a85b3-6f2e-4461-b7c4-a3cf3c04bb49	322fa4d7-19d2-4aae-aa4c-ad33107bb2ad.mirbase21.mirnas.quantification.txt	0fa8ea48376da627c60ab7950586e00d	50264	live
2253e316-e79e-4f0d-b7d5-7d9b23c02db0	cfe0a46a-6c66-4d01-8228-9f40a411af70.mirbase21.mirnas.quantification.txt	1f86a0843cc01c46e3f8ecbb6b002a6a	50376	live
6c00ec23-aeaa-43ee-b8f6-dd9051b1103a	4190c1ff-6568-4731-b397-02f3781abcec.mirbase21.mirnas.quantification.txt	59074278edf83e2392d9157603cdc1bd	50254	live
88dc0d6e-4e46-43c4-a189-97fc049c2a0d	9184cef7-fd5b-4ac1-8732-f1fe3cb97622.mirbase21.mirnas.quantification.txt	5d0bbeeeaca8c0a9de1565b0ddedb391	50387	live
b59ae6ca-c85f-4b58-8bb6-751c88cd087d	0115b71c-fe7b-4e85-ac85-5e94b70de694.mirbase21.mirnas.quantification.txt	6e2c2ca512be326a0d7aa90e29acf055	50489	live
cb4f44a6-a583-4c6d-b5a2-fe08f2b0363b	76fb418d-2214-4a0d-b381-8cbfc9f1e177.mirbase21.mirnas.quantification.txt	cedf1be4c33efa396877229cbc37e315	50308	live
